Timestamp,Elastic-VM,Logging-VM,SvcProxy-VM1,SvcProxy-VM0
03/02/2025 08:35,13.335,12.665,1.13,0.745
03/02/2025 08:36,11.37,10.465,1.28,0.495
03/02/2025 08:37,12.62,10.445,1.66,0.6
03/02/2025 08:38,17.04,14.27,4.255,0.85
03/02/2025 08:39,17.55,14.935,0.905,2.94
03/02/2025 08:40,16.105,12.18,1.325,5.375
03/02/2025 08:41,12.91,11.82,8.185,0.775
03/02/2025 08:42,14.275,11.225,0.93,0.595
03/02/2025 08:43,17.185,12.855,1.71,0.69
03/02/2025 08:44,21.65,10.845,0.76,0.92
03/02/2025 08:45,15.11,9.655,1.575,0.58
03/02/2025 08:46,14.91,11.635,1.195,1.025
03/02/2025 08:47,10.885,10.39,1.185,0.665
03/02/2025 08:48,12.64,11.645,1.76,0.615
03/02/2025 08:49,11.53,9.38,0.94,0.575
03/02/2025 08:50,15.78,10.21,1.32,0.895
03/02/2025 08:51,18.51,12.59,1.44,0.515
03/02/2025 08:52,18.405,11.035,0.55,0.61
03/02/2025 08:53,17.77,11.815,0.595,0.565
03/02/2025 08:54,16.055,12.74,0.555,0.575
03/02/2025 08:55,13.76,10.045,0.555,7.435
03/02/2025 08:56,12.81,9.75,8.795,0.565
03/02/2025 08:57,16.73,10.705,2.105,0.555
03/02/2025 08:58,17.38,10.685,1.095,0.445
03/02/2025 08:59,14.82,10.135,1.18,0.615
03/02/2025 09:00,15.405,14.675,0.525,0.435
03/02/2025 09:01,17.19,12.9,0.87,0.575
03/02/2025 09:02,18.21,16.605,0.555,1.46
03/02/2025 09:03,17.755,16.095,0.845,3.215
03/02/2025 09:04,21.65,16.97,0.815,0.905
03/02/2025 09:05,24.215,18.94,0.645,0.635
03/02/2025 09:06,15.44,11.54,0.78,1.045
03/02/2025 09:07,13.9,11.45,0.7,0.555
03/02/2025 09:08,13.365,10.535,0.79,0.445
03/02/2025 09:09,16.29,11.945,0.85,0.51
03/02/2025 09:10,13.485,10.94,1.635,6.905
03/02/2025 09:11,15.71,11.18,5.595,1.11
03/02/2025 09:12,15.55,11.41,1.055,0.56
03/02/2025 09:13,16.03,12.97,1.755,1.185
03/02/2025 09:14,14.195,11.195,4.585,0.62
03/02/2025 09:15,10.49,10.59,0.625,0.885
03/02/2025 09:16,10.235,11.51,0.705,0.69
03/02/2025 09:17,12.355,12.0,5.5,0.665
03/02/2025 09:18,16.855,13.625,3.285,0.68
03/02/2025 09:19,15.24,13.365,1.02,0.57
03/02/2025 09:20,14.705,11.93,2.74,0.445
03/02/2025 09:21,14.18,11.05,1.255,0.925
03/02/2025 09:22,14.62,12.49,0.87,0.9
03/02/2025 09:23,14.315,11.915,1.745,0.77
03/02/2025 09:24,13.965,10.5,0.68,0.645
03/02/2025 09:25,15.945,11.475,0.63,7.84
03/02/2025 09:26,15.01,10.865,9.985,0.815
03/02/2025 09:27,12.31,12.76,0.935,0.555
03/02/2025 09:28,18.555,13.62,3.975,0.835
03/02/2025 09:29,14.675,12.235,1.055,0.595
03/02/2025 09:30,18.175,11.56,0.8,0.505
03/02/2025 09:31,17.59,13.65,1.415,0.885
03/02/2025 09:32,17.735,13.54,0.975,0.715
03/02/2025 09:33,13.14,11.105,0.93,0.73
03/02/2025 09:34,16.48,11.575,1.525,1.03
03/02/2025 09:35,12.745,11.33,0.595,0.625
03/02/2025 09:36,26.44,12.21,1.135,1.355
03/02/2025 09:37,18.495,12.045,0.775,1.115
03/02/2025 09:38,12.82,11.355,1.215,0.45
03/02/2025 09:39,12.865,12.235,3.02,2.93
03/02/2025 09:40,14.06,13.925,5.22,5.23
03/02/2025 09:41,12.79,12.105,5.66,0.735
03/02/2025 09:42,14.62,11.53,0.655,0.58
03/02/2025 09:43,12.95,12.8,1.02,0.85
03/02/2025 09:44,17.5,14.55,2.345,1.04
03/02/2025 09:45,21.64,16.655,0.67,1.095
03/02/2025 09:46,14.91,12.955,1.35,0.535
03/02/2025 09:47,16.005,13.435,0.735,0.575
03/02/2025 09:48,17.635,13.61,0.61,0.495
03/02/2025 09:49,13.685,13.89,0.845,0.555
03/02/2025 09:50,16.28,14.14,0.58,0.635
03/02/2025 09:51,18.155,13.47,2.43,0.755
03/02/2025 09:52,15.95,14.435,1.09,0.555
03/02/2025 09:53,21.21,12.045,1.36,0.655
03/02/2025 09:54,23.75,13.98,0.995,0.635
03/02/2025 09:55,12.765,12.92,1.91,8.03
03/02/2025 09:56,14.63,11.615,8.73,0.57
03/02/2025 09:57,13.09,12.525,0.85,0.55
03/02/2025 09:58,13.22,11.535,0.98,0.45
03/02/2025 09:59,12.46,11.41,2.65,0.565
03/02/2025 10:00,14.415,13.415,0.635,1.19
03/02/2025 10:01,16.515,13.56,0.885,0.815
03/02/2025 10:02,19.48,15.345,1.055,0.665
03/02/2025 10:03,22.165,17.145,0.745,0.97
03/02/2025 10:04,19.375,17.73,0.54,3.155
03/02/2025 10:05,17.195,15.145,3.805,2.72
03/02/2025 10:06,13.46,13.47,0.89,1.89
03/02/2025 10:07,13.225,14.42,3.24,1.285
03/02/2025 10:08,18.08,13.425,0.885,1.93
03/02/2025 10:09,13.77,11.86,3.115,1.16
03/02/2025 10:10,15.76,12.055,5.29,6.175
03/02/2025 10:11,15.25,12.87,5.705,1.53
03/02/2025 10:12,18.425,13.015,1.42,1.3
03/02/2025 10:13,17.27,12.105,5.575,0.525
03/02/2025 10:14,20.095,12.345,5.545,0.64
03/02/2025 10:15,19.4,13.71,2.875,0.625
03/02/2025 10:16,15.745,12.07,2.605,0.68
03/02/2025 10:17,14.09,11.835,0.655,0.57
03/02/2025 10:18,13.095,11.96,3.835,0.47
03/02/2025 10:19,13.915,12.085,2.845,0.63
03/02/2025 10:20,16.97,14.155,2.785,1.29
03/02/2025 10:21,17.59,12.25,6.115,0.7
03/02/2025 10:22,16.585,11.735,2.025,0.66
03/02/2025 10:23,14.105,12.525,0.595,1.215
03/02/2025 10:24,13.24,12.205,0.97,1.08
03/02/2025 10:25,15.2,12.305,1.45,9.59
03/02/2025 10:26,16.985,12.35,9.02,0.69
03/02/2025 10:27,15.155,12.055,2.845,0.685
03/02/2025 10:28,16.28,11.92,1.02,0.545
03/02/2025 10:29,14.54,12.42,0.97,0.74
03/02/2025 10:30,13.46,13.48,1.69,0.56
03/02/2025 10:31,14.535,13.44,1.135,0.485
03/02/2025 10:32,13.205,11.575,2.705,0.695
03/02/2025 10:33,14.21,12.53,0.92,0.885
03/02/2025 10:34,17.655,12.28,4.77,0.915
03/02/2025 10:35,12.895,12.855,1.9,0.475
03/02/2025 10:36,14.325,11.98,4.19,0.5
03/02/2025 10:37,13.495,10.98,2.105,0.63
03/02/2025 10:38,13.725,11.015,4.04,0.525
03/02/2025 10:39,15.35,12.6,5.115,2.82
03/02/2025 10:40,14.575,12.54,0.625,5.555
03/02/2025 10:41,13.24,12.29,7.34,0.97
03/02/2025 10:42,16.65,13.18,0.8,0.73
03/02/2025 10:43,18.565,14.45,0.83,1.09
03/02/2025 10:44,16.77,13.92,0.91,0.695
03/02/2025 10:45,17.16,15.23,1.325,0.69
03/02/2025 10:46,21.51,13.23,1.54,0.51
03/02/2025 10:47,17.965,12.54,3.2,0.62
03/02/2025 10:48,19.745,15.425,1.115,0.505
03/02/2025 10:49,15.965,12.19,1.23,0.65
03/02/2025 10:50,14.935,12.88,0.73,0.91
03/02/2025 10:51,14.45,13.21,0.785,1.11
03/02/2025 10:52,14.895,13.425,0.715,0.56
03/02/2025 10:53,14.935,12.58,0.63,0.535
03/02/2025 10:54,15.335,13.975,2.905,0.675
03/02/2025 10:55,15.66,13.095,0.81,8.61
03/02/2025 10:56,13.205,13.205,10.115,1.545
03/02/2025 10:57,17.26,14.14,1.895,0.9
03/02/2025 10:58,32.46,13.115,4.425,0.675
03/02/2025 10:59,24.525,12.49,2.24,0.97
03/02/2025 11:00,28.81,15.23,2.385,0.805
03/02/2025 11:01,26.19,16.07,2.815,1.295
03/02/2025 11:02,23.58,17.63,2.255,0.845
03/02/2025 11:03,28.245,20.9,2.445,0.765
03/02/2025 11:04,29.995,17.235,1.49,0.655
03/02/2025 11:05,17.57,16.625,0.665,2.135
03/02/2025 11:06,17.505,16.94,9.64,9.685
03/02/2025 11:07,16.4,16.385,2.8,1.585
03/02/2025 11:08,32.51,16.155,1.815,1.295
03/02/2025 11:09,26.545,14.905,5.34,0.91
03/02/2025 11:10,22.13,14.455,9.505,5.325
03/02/2025 11:11,21.705,12.595,11.045,0.77
03/02/2025 11:12,24.2,13.415,1.975,0.94
03/02/2025 11:13,30.61,13.76,1.905,1.27
03/02/2025 11:14,21.155,13.615,1.44,1.755
03/02/2025 11:15,28.325,14.185,4.885,3.115
03/02/2025 11:16,20.885,13.14,3.705,2.09
03/02/2025 11:17,21.33,13.08,0.68,1.41
03/02/2025 11:18,20.06,13.67,0.885,0.565
03/02/2025 11:19,16.985,12.855,4.08,0.795
03/02/2025 11:20,16.875,13.4,2.73,3.045
03/02/2025 11:21,16.89,12.35,3.11,5.48
03/02/2025 11:22,16.805,12.795,2.43,5.1
03/02/2025 11:23,18.27,12.45,0.985,1.595
03/02/2025 11:24,21.295,13.595,0.985,1.45
03/02/2025 11:25,17.065,11.8,0.65,7.685
03/02/2025 11:26,21.41,12.145,8.69,0.62
03/02/2025 11:27,23.83,11.93,0.85,1.015
03/02/2025 11:28,25.665,12.175,1.04,0.51
03/02/2025 11:29,24.02,11.23,1.47,1.42
03/02/2025 11:30,25.515,13.805,0.75,0.505
03/02/2025 11:31,22.935,13.62,2.245,0.575
03/02/2025 11:32,46.945,13.855,5.475,0.735
03/02/2025 11:33,59.875,13.095,2.2,0.475
03/02/2025 11:34,24.51,15.81,3.16,0.79
03/02/2025 11:35,24.65,17.4,2.585,0.74
03/02/2025 11:36,30.475,16.915,0.855,0.555
03/02/2025 11:37,21.285,15.015,2.55,0.975
03/02/2025 11:38,21.445,14.895,0.685,0.62
03/02/2025 11:39,21.12,12.5,5.72,4.56
03/02/2025 11:40,18.67,14.94,2.78,6.62
03/02/2025 11:41,19.725,14.36,5.865,1.28
03/02/2025 11:42,20.87,13.145,0.85,0.66
03/02/2025 11:43,21.59,13.155,3.65,0.665
03/02/2025 11:44,20.575,14.84,1.61,1.47
03/02/2025 11:45,20.55,15.0,2.29,1.165
03/02/2025 11:46,17.51,14.51,1.07,1.345
03/02/2025 11:47,17.215,14.54,1.065,1.12
03/02/2025 11:48,22.465,12.9,2.05,0.485
03/02/2025 11:49,20.22,12.535,1.02,0.68
03/02/2025 11:50,23.43,13.12,1.57,0.58
03/02/2025 11:51,22.71,13.425,0.79,0.515
03/02/2025 11:52,17.32,13.52,0.755,0.595
03/02/2025 11:53,17.13,12.49,0.7,0.47
03/02/2025 11:54,12.655,13.785,0.72,0.65
03/02/2025 11:55,12.925,13.55,0.775,7.58
03/02/2025 11:56,13.56,12.885,10.36,0.58
03/02/2025 11:57,14.92,13.46,1.39,0.585
03/02/2025 11:58,15.87,12.5,1.56,0.44
03/02/2025 11:59,12.705,11.85,0.94,0.58
03/02/2025 12:00,12.97,13.48,1.39,0.455
03/02/2025 12:01,17.345,14.08,0.905,0.56
03/02/2025 12:02,17.03,16.525,0.855,0.635
03/02/2025 12:03,18.045,15.535,1.405,0.57
03/02/2025 12:04,15.875,15.185,0.735,0.64
03/02/2025 12:05,20.475,15.925,2.59,0.475
03/02/2025 12:06,15.805,15.29,0.765,0.515
03/02/2025 12:07,16.72,14.49,0.615,2.03
03/02/2025 12:08,16.405,16.965,0.935,2.625
03/02/2025 12:09,19.45,17.95,0.99,0.71
03/02/2025 12:10,17.31,16.865,0.605,5.07
03/02/2025 12:11,18.545,14.195,5.945,0.59
03/02/2025 12:12,19.0,14.845,0.77,4.585
03/02/2025 12:13,18.57,15.115,0.725,0.535
03/02/2025 12:14,17.02,15.285,0.955,0.67
03/02/2025 12:15,15.065,12.755,0.59,0.545
03/02/2025 12:16,19.63,13.605,0.845,0.475
03/02/2025 12:17,15.03,15.635,0.535,0.635
03/02/2025 12:18,15.205,14.34,1.69,0.465
03/02/2025 12:19,15.07,12.695,3.13,5.28
03/02/2025 12:20,17.61,11.635,4.98,0.615
03/02/2025 12:21,15.555,12.09,0.8,1.65
03/02/2025 12:22,13.84,13.485,2.19,0.98
03/02/2025 12:23,15.11,12.07,4.78,0.495
03/02/2025 12:24,16.485,12.47,1.855,0.67
03/02/2025 12:25,14.185,12.205,0.59,7.71
03/02/2025 12:26,13.21,12.575,8.415,0.57
03/02/2025 12:27,19.875,13.935,0.6,0.64
03/02/2025 12:28,18.86,13.275,0.665,0.46
03/02/2025 12:29,15.47,13.505,0.66,0.625
03/02/2025 12:30,18.63,13.515,0.595,0.495
03/02/2025 12:31,16.22,12.57,0.905,0.76
03/02/2025 12:32,12.16,13.44,0.71,0.73
03/02/2025 12:33,14.18,12.555,0.485,0.5
03/02/2025 12:34,14.59,12.95,0.975,0.555
03/02/2025 12:35,14.825,12.325,1.04,0.48
03/02/2025 12:36,19.74,20.165,1.38,0.45
03/02/2025 12:37,19.405,18.845,0.715,0.51
03/02/2025 12:38,18.51,19.775,0.51,0.495
03/02/2025 12:39,17.65,19.47,3.985,0.64
03/02/2025 12:40,18.03,16.57,2.365,7.3
03/02/2025 12:41,21.565,17.62,5.6,0.62
03/02/2025 12:42,24.69,22.41,0.7,0.555
03/02/2025 12:43,22.82,19.84,0.565,0.46
03/02/2025 12:44,18.585,20.03,0.52,0.745
03/02/2025 12:45,17.95,18.5,1.28,0.475
03/02/2025 12:46,17.175,15.18,0.925,0.475
03/02/2025 12:47,15.485,15.645,0.795,1.09
03/02/2025 12:48,16.0,14.53,0.605,0.805
03/02/2025 12:49,13.785,14.69,0.915,0.535
03/02/2025 12:50,16.825,15.53,0.795,0.8
03/02/2025 12:51,18.66,15.15,1.73,0.5
03/02/2025 12:52,13.63,14.55,3.235,1.005
03/02/2025 12:53,18.17,14.255,0.855,0.49
03/02/2025 12:54,17.17,15.255,0.9,0.78
03/02/2025 12:55,16.41,14.145,0.9,8.935
03/02/2025 12:56,18.41,14.605,8.895,0.58
03/02/2025 12:57,14.675,14.76,1.48,0.54
03/02/2025 12:58,17.355,15.7,0.85,0.45
03/02/2025 12:59,15.29,15.215,1.03,0.665
03/02/2025 13:00,14.52,14.615,0.71,0.96
03/02/2025 13:01,18.33,16.155,3.0,0.765
03/02/2025 13:02,19.545,22.43,0.935,0.595
03/02/2025 13:03,51.405,37.305,3.935,0.87
03/02/2025 13:04,50.14,32.785,1.105,0.81
03/02/2025 13:05,44.7,34.58,0.69,0.65
03/02/2025 13:06,39.755,28.52,0.89,0.685
03/02/2025 13:07,36.02,25.805,3.305,0.92
03/02/2025 13:08,55.0,26.525,1.41,0.845
03/02/2025 13:09,54.065,25.705,1.745,3.1
03/02/2025 13:10,52.51,22.825,1.56,7.125
03/02/2025 13:11,40.25,20.755,8.37,0.865
03/02/2025 13:12,34.28,28.705,1.63,0.79
03/02/2025 13:13,41.83,28.395,0.875,1.08
03/02/2025 13:14,33.44,22.675,0.9,1.355
03/02/2025 13:15,28.155,26.505,0.9,1.06
03/02/2025 13:16,29.005,23.23,0.685,1.03
03/02/2025 13:17,24.21,22.28,1.315,0.74
03/02/2025 13:18,28.685,24.24,2.705,0.46
03/02/2025 13:19,35.61,23.58,1.525,0.69
03/02/2025 13:20,34.71,19.615,0.615,0.93
03/02/2025 13:21,45.365,18.64,1.55,0.665
03/02/2025 13:22,58.34,19.515,0.795,0.735
03/02/2025 13:23,23.505,18.11,0.76,0.5
03/02/2025 13:24,31.115,18.445,1.8,
03/02/2025 13:25,25.215,19.21,3.395,10.4125
03/02/2025 13:26,30.6,17.525,10.44,1.71
03/02/2025 13:27,23.635,17.72,0.88,0.805
03/02/2025 13:28,25.35,16.285,0.86,0.955
03/02/2025 13:29,19.785,18.45,1.085,1.08
03/02/2025 13:30,18.285,19.135,0.82,1.37
03/02/2025 13:31,38.015,18.85,1.17,0.82
03/02/2025 13:32,60.545,22.12,1.635,0.755
03/02/2025 13:33,35.35,21.84,1.105,0.63
03/02/2025 13:34,24.46,20.48,2.025,1.62
03/02/2025 13:35,27.595,21.57,0.97,2.06
03/02/2025 13:36,23.685,23.005,0.95,0.97
03/02/2025 13:37,28.4,23.145,0.54,0.655
03/02/2025 13:38,27.23,19.195,1.545,0.485
03/02/2025 13:39,29.255,20.5,3.31,0.645
03/02/2025 13:40,20.475,17.15,0.765,7.68
03/02/2025 13:41,20.345,16.665,5.945,1.035
03/02/2025 13:42,20.565,15.69,1.77,0.505
03/02/2025 13:43,18.665,15.61,1.1,0.86
03/02/2025 13:44,18.195,16.525,0.73,0.665
03/02/2025 13:45,20.1,17.75,0.54,0.6
03/02/2025 13:46,17.99,15.32,0.69,0.49
03/02/2025 13:47,17.255,14.955,0.6,0.69
03/02/2025 13:48,18.705,15.355,0.655,0.815
03/02/2025 13:49,15.88,15.87,1.18,0.535
03/02/2025 13:50,23.525,18.81,,0.61
03/02/2025 13:51,27.55,16.66,1.8425,0.68
03/02/2025 13:52,17.03,17.985,0.82,0.5
03/02/2025 13:53,19.11,15.61,0.665,0.465
03/02/2025 13:54,19.22,15.97,0.79,0.675
03/02/2025 13:55,16.945,16.69,0.755,7.58
03/02/2025 13:56,17.38,15.515,8.265,0.59
03/02/2025 13:57,18.645,16.765,1.13,0.5
03/02/2025 13:58,18.485,15.555,0.985,0.48
03/02/2025 13:59,14.79,14.415,0.785,0.97
03/02/2025 14:00,17.23,14.665,0.715,0.445
03/02/2025 14:01,20.205,17.44,0.69,0.53
03/02/2025 14:02,23.345,20.685,1.95,1.26
03/02/2025 14:03,39.74,20.635,1.77,0.56
03/02/2025 14:04,33.715,19.81,1.275,0.955
03/02/2025 14:05,28.69,17.845,1.93,0.98
03/02/2025 14:06,31.985,18.965,4.235,0.77
03/02/2025 14:07,18.61,15.59,1.065,0.525
03/02/2025 14:08,23.17,16.07,2.035,0.46
03/02/2025 14:09,17.975,18.375,1.1,0.585
03/02/2025 14:10,14.26,14.655,1.725,7.975
03/02/2025 14:11,16.795,17.96,6.09,2.74
03/02/2025 14:12,21.535,19.15,1.13,0.63
03/02/2025 14:13,26.07,18.81,0.87,0.49
03/02/2025 14:14,22.6,16.205,0.635,0.675
03/02/2025 14:15,17.24,15.86,0.525,0.565
03/02/2025 14:16,16.03,15.405,2.995,0.52
03/02/2025 14:17,22.365,16.16,0.565,0.605
03/02/2025 14:18,23.86,18.12,0.52,1.0
03/02/2025 14:19,23.045,17.71,0.825,0.735
03/02/2025 14:20,26.25,19.22,0.77,0.465
03/02/2025 14:21,18.305,18.67,1.09,0.48
03/02/2025 14:22,19.895,18.2,0.675,0.63
03/02/2025 14:23,25.85,18.62,0.6,1.57
03/02/2025 14:24,21.22,19.07,0.95,0.54
03/02/2025 14:25,18.675,18.3,2.535,7.675
03/02/2025 14:26,23.78,18.465,12.595,0.59
03/02/2025 14:27,40.565,20.1,4.815,0.555
03/02/2025 14:28,20.13,19.605,3.02,0.55
03/02/2025 14:29,25.145,20.725,1.08,0.55
03/02/2025 14:30,23.585,21.095,0.54,0.575
03/02/2025 14:31,23.725,22.085,0.71,0.485
03/02/2025 14:32,25.3,19.41,0.935,0.575
03/02/2025 14:33,18.93,18.435,0.605,0.535
03/02/2025 14:34,28.355,19.73,1.225,0.635
03/02/2025 14:35,25.255,17.845,0.53,0.52
03/02/2025 14:36,38.565,20.435,1.035,0.495
03/02/2025 14:37,20.905,19.845,0.675,0.515
03/02/2025 14:38,20.495,18.37,0.705,0.53
03/02/2025 14:39,20.675,17.635,7.53,0.53
03/02/2025 14:40,20.05,15.67,2.38,7.445
03/02/2025 14:41,30.41,15.045,5.57,0.875
03/02/2025 14:42,23.64,16.985,2.31,0.865
03/02/2025 14:43,38.11,15.81,8.34,0.905
03/02/2025 14:44,24.02,14.655,2.44,2.795
03/02/2025 14:45,21.355,15.88,1.9,0.52
03/02/2025 14:46,16.41,17.545,1.02,0.665
03/02/2025 14:47,16.93,17.17,3.605,0.83
03/02/2025 14:48,24.865,18.545,1.97,0.725
03/02/2025 14:49,21.535,17.035,0.735,1.1
03/02/2025 14:50,22.885,17.605,0.66,0.565
03/02/2025 14:51,46.305,16.535,2.67,0.63
03/02/2025 14:52,29.885,15.945,2.655,0.54
03/02/2025 14:53,23.375,14.89,0.635,0.585
03/02/2025 14:54,29.155,16.565,1.225,0.65
03/02/2025 14:55,,16.995,3.565,13.275
03/02/2025 14:56,27.025,16.535,11.565,14.425
03/02/2025 14:57,24.89,20.4,1.07,0.695
03/02/2025 14:58,33.56,20.825,1.935,1.135
03/02/2025 14:59,34.195,18.79,1.02,0.68
03/02/2025 15:00,22.61,18.005,0.515,0.57
03/02/2025 15:01,28.25,19.09,1.36,0.53
03/02/2025 15:02,37.545,21.255,1.125,0.575
03/02/2025 15:03,28.15,21.915,0.625,0.63
03/02/2025 15:04,25.67,20.625,0.485,0.69
03/02/2025 15:05,20.385,21.315,0.475,0.465
03/02/2025 15:06,20.16,17.62,0.745,0.525
03/02/2025 15:07,20.37,16.3,0.605,0.51
03/02/2025 15:08,19.715,19.525,0.505,0.505
03/02/2025 15:09,22.02,18.545,0.525,0.685
03/02/2025 15:10,21.115,15.7,0.605,5.585
03/02/2025 15:11,20.095,16.495,7.215,0.64
03/02/2025 15:12,17.435,16.67,0.695,2.89
03/02/2025 15:13,19.3,18.165,1.075,2.22
03/02/2025 15:14,18.25,16.515,2.86,0.765
03/02/2025 15:15,21.335,18.25,2.25,0.68
03/02/2025 15:16,16.55,15.015,0.645,0.48
03/02/2025 15:17,17.55,16.78,0.875,0.72
03/02/2025 15:18,20.7,16.505,2.54,0.59
03/02/2025 15:19,16.625,15.33,0.84,0.8
03/02/2025 15:20,17.86,15.79,0.56,0.77
03/02/2025 15:21,17.51,15.785,2.09,0.76
03/02/2025 15:22,19.86,16.495,1.53,1.355
03/02/2025 15:23,18.965,16.64,0.57,1.17
03/02/2025 15:24,19.29,18.825,1.51,1.28
03/02/2025 15:25,17.82,15.62,1.9,9.02
03/02/2025 15:26,14.235,16.1,19.7,0.985
03/02/2025 15:27,15.675,15.875,3.585,0.555
03/02/2025 15:28,18.81,15.525,1.515,0.76
03/02/2025 15:29,17.215,15.46,2.77,0.61
03/02/2025 15:30,13.325,14.115,2.93,0.79
03/02/2025 15:31,13.995,15.265,1.25,0.575
03/02/2025 15:32,16.205,14.985,1.96,0.58
03/02/2025 15:33,17.13,14.725,1.115,1.25
03/02/2025 15:34,15.17,14.165,0.885,0.635
03/02/2025 15:35,18.905,14.72,0.66,0.795
03/02/2025 15:36,19.545,16.375,1.805,0.515
03/02/2025 15:37,18.24,15.73,2.32,0.585
03/02/2025 15:38,18.465,15.595,0.65,0.52
03/02/2025 15:39,16.06,16.64,3.835,0.67
03/02/2025 15:40,24.5,18.3,0.885,7.335
03/02/2025 15:41,21.445,18.39,7.05,0.805
03/02/2025 15:42,17.225,16.75,0.78,0.925
03/02/2025 15:43,19.34,19.61,0.76,0.63
03/02/2025 15:44,20.105,17.72,2.23,0.885
03/02/2025 15:45,15.155,15.615,3.36,0.95
03/02/2025 15:46,17.455,16.88,1.28,1.94
03/02/2025 15:47,15.55,15.88,1.2,2.345
03/02/2025 15:48,15.43,18.125,0.53,0.84
03/02/2025 15:49,17.04,17.475,3.685,1.68
03/02/2025 15:50,20.535,20.105,0.51,0.875
03/02/2025 15:51,25.62,17.13,3.925,0.53
03/02/2025 15:52,19.365,15.63,5.695,0.515
03/02/2025 15:53,18.18,17.925,0.64,0.555
03/02/2025 15:54,18.34,18.855,2.655,0.635
03/02/2025 15:55,17.3,18.745,1.39,7.88
03/02/2025 15:56,22.82,19.985,8.155,0.665
03/02/2025 15:57,20.04,19.06,2.7,0.475
03/02/2025 15:58,20.935,21.52,2.47,0.635
03/02/2025 15:59,21.745,23.89,0.96,0.86
03/02/2025 16:00,18.835,18.685,0.77,1.01
03/02/2025 16:01,18.385,19.885,0.885,0.91
03/02/2025 16:02,23.205,22.925,0.64,0.605
03/02/2025 16:03,27.885,22.47,0.82,0.595
03/02/2025 16:04,28.985,21.87,2.13,0.915
03/02/2025 16:05,23.51,21.32,1.39,0.995
03/02/2025 16:06,25.94,19.625,2.0,1.025
03/02/2025 16:07,26.195,18.91,1.855,0.71
03/02/2025 16:08,27.775,18.29,0.63,1.025
03/02/2025 16:09,36.535,18.19,0.81,0.78
03/02/2025 16:10,30.37,18.465,5.73,5.38
03/02/2025 16:11,24.925,18.64,5.37,0.8
03/02/2025 16:12,27.67,20.75,0.905,1.2
03/02/2025 16:13,24.935,17.485,2.035,1.23
03/02/2025 16:14,22.225,17.565,0.735,3.485
03/02/2025 16:15,18.67,16.01,0.575,0.88
03/02/2025 16:16,18.475,15.015,0.75,0.94
03/02/2025 16:17,21.23,19.63,0.645,0.65
03/02/2025 16:18,22.49,20.075,0.69,0.52
03/02/2025 16:19,18.51,16.655,0.635,0.655
03/02/2025 16:20,26.13,19.595,0.75,0.53
03/02/2025 16:21,20.1,20.375,1.46,0.94
03/02/2025 16:22,21.87,18.355,0.735,0.625
03/02/2025 16:23,25.49,24.005,0.665,0.575
03/02/2025 16:24,26.665,20.86,1.29,1.685
03/02/2025 16:25,23.61,22.11,0.555,8.03
03/02/2025 16:26,20.605,20.79,8.34,0.6
03/02/2025 16:27,25.13,17.935,0.825,0.505
03/02/2025 16:28,22.58,17.935,0.855,0.495
03/02/2025 16:29,20.11,20.715,1.345,1.215
03/02/2025 16:30,19.89,20.735,1.145,0.895
03/02/2025 16:31,22.52,20.765,3.24,1.415
03/02/2025 16:32,23.295,17.53,1.505,0.555
03/02/2025 16:33,23.245,19.28,2.39,0.49
03/02/2025 16:34,24.05,17.795,1.69,0.855
03/02/2025 16:35,22.1,18.085,0.53,0.46
03/02/2025 16:36,24.04,18.41,0.71,0.505
03/02/2025 16:37,21.14,17.26,0.55,0.46
03/02/2025 16:38,17.94,17.495,0.615,0.54
03/02/2025 16:39,24.62,21.195,3.405,1.215
03/02/2025 16:40,20.585,17.44,3.025,8.86
03/02/2025 16:41,19.97,17.075,6.485,0.765
03/02/2025 16:42,19.015,19.86,1.36,0.495
03/02/2025 16:43,22.27,18.33,0.74,0.67
03/02/2025 16:44,20.46,18.67,0.775,1.085
03/02/2025 16:45,20.635,18.615,0.52,0.46
03/02/2025 16:46,20.445,18.55,0.825,0.47
03/02/2025 16:47,19.86,18.085,0.575,0.71
03/02/2025 16:48,16.89,18.04,0.66,0.86
03/02/2025 16:49,15.585,17.545,0.62,0.59
03/02/2025 16:50,17.11,19.22,0.64,0.59
03/02/2025 16:51,17.295,15.6,2.425,0.495
03/02/2025 16:52,19.715,18.29,0.635,0.445
03/02/2025 16:53,16.93,16.64,0.53,0.535
03/02/2025 16:54,16.685,17.02,0.705,0.6
03/02/2025 16:55,16.065,15.46,0.52,7.525
03/02/2025 16:56,15.85,14.61,9.585,0.775
03/02/2025 16:57,13.885,16.025,2.555,0.45
03/02/2025 16:58,16.405,14.43,0.885,0.48
03/02/2025 16:59,14.925,14.745,0.83,0.57
03/02/2025 17:00,18.87,15.225,0.68,0.49
03/02/2025 17:01,15.315,17.08,0.57,0.5
03/02/2025 17:02,18.04,20.055,0.535,0.53
03/02/2025 17:03,19.395,20.86,0.49,0.625
03/02/2025 17:04,,19.3,0.6,0.565
03/02/2025 17:05,18.885,19.16,0.595,0.48
03/02/2025 17:06,17.545,20.34,0.715,0.48
03/02/2025 17:07,19.27,13.86,0.53,0.46
03/02/2025 17:08,17.53,13.65,0.525,0.535
03/02/2025 17:09,16.335,13.375,0.545,0.615
03/02/2025 17:10,16.47,14.04,0.475,5.215
03/02/2025 17:11,19.5,13.895,5.425,0.56
